0.841079295,0.698091388,-5.41396616e-07,0.776426136,0.660309434,0.0167725626,0.716425657,0.568022132,0.0284775589,0.677965403,0.508026481,0.0284370147,0.627916,0.485836804,0.0268112682,0.78025794,0.466044217,0.0635220408,0.724893689,0.437961817,0.0522053279,0.673405409,0.429086626,0.0332116149,0.630762637,0.4325248,0.0168912914,0.810769916,0.452144593,0.036258243,0.737712681,0.417190403,0.0176296402,0.685259759,0.41240117,-0.00811379682,0.630486667,0.419345379,-0.0238925219,0.838476181,0.45726198,0.00415399112,0.763489366,0.420335501,-0.0262980964,0.706121445,0.416845739,-0.0421884023,0.647634149,0.420846701,-0.0467519574,0.854746342,0.478260189,-0.0274672918,0.774545074,0.451012313,-0.0611459278,0.723010957,0.441473573,-0.074212268,0.677336812,0.436243653,-0.0776308849,a
0.899327338,0.595939219,-7.28148e-07,0.824834,0.548834205,0.0108650727,0.771467745,0.482516557,0.00702916272,0.726567924,0.457498491,-0.00478149205,0.693637908,0.431658387,-0.0169393439,0.851508915,0.340263367,0.0202105325,0.773679852,0.359599084,-0.00748081738,0.719579101,0.388534725,-0.0364878401,0.677084863,0.421214283,-0.0559830703,0.867013454,0.340008587,-0.00328691374,0.770323396,0.357470512,-0.0289584752,0.716481686,0.391603768,-0.0558215976,0.672602415,0.426098824,-0.0740248337,0.878252387,0.359075904,-0.0288475268,0.780190289,0.377562881,-0.0530633926,0.724571288,0.408484608,-0.0662101284,0.678664,0.434704751,-0.0730261803,0.880957961,0.398045361,-0.0541741215,0.795010924,0.416728735,-0.0750598684,0.746601403,0.432938457,-0.0826548785,0.709130585,0.445143193,-0.0851679221,a
0.893820047,0.5743258,-8.75386434e-07,0.808629751,0.540101826,0.0112055466,0.745686829,0.486128211,0.0064035547,0.691690385,0.46891278,-0.00672952738,0.647893667,0.45546785,-0.0208489,0.805763245,0.318163574,0.0211831015,0.717545211,0.357203841,-0.00620275084,0.671192408,0.404833972,-0.0343059972,0.638052285,0.44183296,-0.0525073074,0.823176861,0.31529662,-0.00161432917,0.714000404,0.356217504,-0.0269839521,0.668374,0.414995104,-0.0526166148,0.634750843,0.460504651,-0.0691501349,0.835652888,0.335464716,-0.0264999643,0.729248881,0.383027852,-0.0495488755,0.681837797,0.436331958,-0.0634553879,0.645760894,0.473411173,-0.0704254061,0.83851403,0.37666437,-0.0511998609,0.752243102,0.415329337,-0.0683149621,0.71078074,0.443953305,-0.076241374,0.676528513,0.463950068,-0.0792867318,a
0.87989831,0.553941488,-8.10517406e-07,0.79724,0.536778867,0.00524296612,0.730385721,0.490989745,-6.55828117e-05,0.680042267,0.479385197,-0.0112921111,0.647760391,0.463250935,-0.0228680838,0.776047,0.320789397,0.00936851185,0.696083903,0.375014782,-0.018256,0.653540254,0.426133484,-0.0453468673,0.621844828,0.468900114,-0.0631979704,0.794316232,0.315026045,-0.00956663303,0.695871651,0.375154465,-0.0361287445,0.654058,0.436540127,-0.0623755902,0.62056011,0.486440241,-0.0797977149,0.810847104,0.332747072,-0.0301607419,0.714532256,0.397494853,-0.0558327436,0.668739736,0.454255819,-0.07105501,0.631317,0.496956617,-0.0787805691,0.819694757,0.375850081,-0.0505078398,0.738391876,0.428001732,-0.0717095286,0.696288764,0.461779416,-0.0815466195,0.66156286,0.486654401,-0.0855716765,a
0.882445455,0.567996,-7.74620787e-07,0.800859869,0.553218722,0.00534595223,0.732809603,0.511152685,0.000203895092,0.681164563,0.502936,-0.0108235953,0.645440578,0.495032758,-0.0217273645,0.780495524,0.33303833,0.00953305326,0.697543681,0.386938661,-0.0142557276,0.656822681,0.437800854,-0.0373509414,0.626991391,0.478909969,-0.0531348139,0.795543849,0.331038952,-0.00911449,0.694843292,0.389703274,-0.0324508399,0.655192,0.448027313,-0.0547070727,0.624626756,0.495965,-0.069774,0.809461653,0.352738,-0.0294558965,0.711046815,0.414899588,-0.0522974655,0.667044938,0.470244,-0.0651932582,0.632078052,0.511960208,-0.071906887,0.817169845,0.398732632,-0.0498282202,0.734598219,0.451821148,-0.0704011545,0.690518141,0.486851543,-0.080647409,0.654756546,0.514595032,-0.0851097777,a
0.881753623,0.586900353,-8.52987569e-07,0.795759499,0.562387466,0.0108767292,0.731414914,0.511130929,0.00614675,0.6781497,0.495462865,-0.00640255492,0.635751,0.482414782,-0.0197366327,0.786523759,0.343708545,0.0194937438,0.700166047,0.387032807,-0.00737234345,0.653880596,0.432799757,-0.0362493098,0.618071318,0.471298367,-0.0555223674,0.803535163,0.339114815,-0.00332539924,0.695643,0.3842296,-0.0275794156,0.650665402,0.441937715,-0.0545406081,0.615346789,0.489441216,-0.0730876774,0.816965,0.357282519,-0.0278747641,0.714906037,0.406048536,-0.0501324125,0.666653216,0.458890438,-0.0646500662,0.628850102,0.498351127,-0.0727450326,0.821584284,0.397944093,-0.0521725379,0.736350179,0.439837098,-0.0700269863,0.692436576,0.469193399,-0.0785030872,0.656544089,0.491612107,-0.0822894,a
0.858995676,0.58871305,-7.31293312e-07,0.785064101,0.562481165,0.00366085954,0.719381154,0.513329268,-0.00329835457,0.66712296,0.503170311,-0.0162637513,0.629317462,0.489117563,-0.0290170256,0.779570639,0.354162157,0.0106079867,0.700860858,0.390597701,-0.0188736841,0.65395987,0.430708319,-0.0484395288,0.616623878,0.471369,-0.0678288192,0.796126544,0.349568367,-0.00877114572,0.696224689,0.386759669,-0.0365736857,0.65047729,0.435513765,-0.0644396,0.614279091,0.481188804,-0.0827866271,0.810401738,0.365920484,-0.0302350651,0.7133829,0.40190205,-0.0568109155,0.664949,0.44679752,-0.0720944554,0.626477242,0.487463653,-0.0791252553,0.817194223,0.404846191,-0.0516716763,0.736049354,0.439033687,-0.0739652,0.690929,0.463055074,-0.0837174803,0.655811727,0.483867407,-0.0872323066,a
0.853824854,0.593507707,-7.19413549e-07,0.778132856,0.56672883,0.00574825238,0.717288852,0.514856696,0.000734443194,0.66802,0.5000633,-0.0110417968,0.631983876,0.482263923,-0.022552507,0.774633944,0.365722746,0.0160365738,0.702682734,0.394380867,-0.0138243865,0.654073119,0.430533558,-0.0438137352,0.615136087,0.470083654,-0.063291356,0.790860772,0.357477725,-0.0044157235,0.698291421,0.390516818,-0.0321070477,0.651262224,0.434393376,-0.05923317,0.613513827,0.476498336,-0.0765142664,0.806318879,0.369040549,-0.0273441877,0.712039351,0.405477107,-0.0542363897,0.664217532,0.447485447,-0.0675860271,0.62515074,0.483861774,-0.0727880821,0.815360487,0.402785063,-0.0503788665,0.734593332,0.439600527,-0.0728690401,0.689858,0.464721203,-0.0809315816,0.655105352,0.485500336,-0.08275491,a
0.8683635,0.598486304,-7.89741762e-07,0.785699308,0.568259954,0.0186021514,0.724802732,0.517151475,0.0183626972,0.675335169,0.502820849,0.00725617073,0.630893052,0.490451217,-0.00486341817,0.780464053,0.373343557,0.0354653262,0.706126511,0.40117684,0.00792174507,0.656817794,0.436227024,-0.0222444739,0.617360473,0.47416693,-0.0424596556,0.796600103,0.363418072,0.00755910762,0.704349697,0.396440238,-0.0188766718,0.655652583,0.437771708,-0.0491809696,0.616764486,0.478182137,-0.0696372837,0.811864257,0.371938825,-0.022769969,0.719049454,0.404317975,-0.0493547767,0.67031616,0.446881771,-0.0660194382,0.631719172,0.483553737,-0.0741662085,0.822943926,0.399852395,-0.052304022,0.742067873,0.432271689,-0.0751103461,0.697487295,0.456174552,-0.0851672366,0.662661731,0.475982487,-0.0891758725,a
0.866960287,0.598265529,-7.96706559e-07,0.791928,0.570075393,0.0160697401,0.731903791,0.513302326,0.0168513954,0.683556914,0.496037751,0.00819431152,0.640063703,0.485530317,-0.00113292632,0.788147092,0.371251076,0.0322166,0.713537633,0.400048345,0.00870895,0.663353622,0.432470292,-0.0181105454,0.621978283,0.465721309,-0.0367693603,0.804718,0.359742165,0.00713964133,0.710570633,0.394700885,-0.0143325487,0.660024226,0.432805449,-0.0402182527,0.618849337,0.471626967,-0.0582595207,0.819717586,0.36782217,-0.0201801173,0.725919485,0.400741041,-0.0424192585,0.673948765,0.437524378,-0.0555709228,0.630923867,0.47100535,-0.0622262172,0.828770697,0.396846,-0.0471711271,0.749572456,0.427251458,-0.0676486492,0.703386784,0.447637111,-0.0762611777,0.665928483,0.465649396,-0.0795326084,a
